,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,tag,access_size,exec_mode,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,threads,number_operations,random_distribution,bandwidth_gb
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,174885699584,16.19913778878473,10.054547478,1.012446111799045,0.015308831564311001,"[{'accessed_bytes': 11005853696, 'bandwidth': 1.024241468175316, 'execution_time': 10.007405791}, {'accessed_bytes': 11140071424, 'bandwidth': 1.034648565252904, 'execution_time': 10.027559452}, {'accessed_bytes': 10938744832, 'bandwidth': 1.017284172245589, 'execution_time': 10.014409226}, {'accessed_bytes': 11005853696, 'bandwidth': 1.020765782790412, 'execution_time': 10.041480791}, {'accessed_bytes': 11005853696, 'bandwidth': 1.020995435570876, 'execution_time': 10.039222158}, {'accessed_bytes': 11005853696, 'bandwidth': 1.02154423496517, 'execution_time': 10.033828834}, {'accessed_bytes': 10737418240, 'bandwidth': 0.9946519914770241, 'execution_time': 10.053767635}, {'accessed_bytes': 11005853696, 'bandwidth': 1.024304898910881, 'execution_time': 10.006786076}, {'accessed_bytes': 11140071424, 'bandwidth': 1.035322638324743, 'execution_time': 10.021030755}, {'accessed_bytes': 10670309376, 'bandwidth': 0.991163870591891, 'execution_time': 10.026091845}, {'accessed_bytes': 11140071424, 'bandwidth': 1.035205996245354, 'execution_time': 10.022159877}, {'accessed_bytes': 11005853696, 'bandwidth': 1.023369919595038, 'execution_time': 10.015928555}, {'accessed_bytes': 10804527104, 'bandwidth': 1.005815282712132, 'execution_time': 10.004322039}, {'accessed_bytes': 10670309376, 'bandwidth': 0.99218537912029, 'execution_time': 10.015769441}, {'accessed_bytes': 10804527104, 'bandwidth': 1.0043585120028231, 'execution_time': 10.018832797}, {'accessed_bytes': 10804527104, 'bandwidth': 1.005806249346657, 'execution_time': 10.00441189}]",110000000.0,uniform,17.393691756557043
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,128,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,233807282176,21.680193100934822,10.04372973,1.355012068808426,0.022353718244039002,"[{'accessed_bytes': 14428405760, 'bandwidth': 1.341681174453665, 'execution_time': 10.015419651}, {'accessed_bytes': 14629732352, 'bandwidth': 1.360112306796094, 'execution_time': 10.017555118}, {'accessed_bytes': 14562623488, 'bandwidth': 1.3528752251522032, 'execution_time': 10.024945204}, {'accessed_bytes': 14428405760, 'bandwidth': 1.340617225558057, 'execution_time': 10.02336815}, {'accessed_bytes': 14763950080, 'bandwidth': 1.370915900055214, 'execution_time': 10.029791032}, {'accessed_bytes': 14629732352, 'bandwidth': 1.357919259264585, 'execution_time': 10.033733528}, {'accessed_bytes': 14763950080, 'bandwidth': 1.37225660257669, 'execution_time': 10.019991869}, {'accessed_bytes': 14562623488, 'bandwidth': 1.354720877504664, 'execution_time': 10.011287362}, {'accessed_bytes': 14629732352, 'bandwidth': 1.359318505793823, 'execution_time': 10.023405068}, {'accessed_bytes': 14562623488, 'bandwidth': 1.355772642756357, 'execution_time': 10.003520924}, {'accessed_bytes': 14763950080, 'bandwidth': 1.369015584254815, 'execution_time': 10.043713277}, {'accessed_bytes': 14629732352, 'bandwidth': 1.36066331461169, 'execution_time': 10.013498456}, {'accessed_bytes': 14092861440, 'bandwidth': 1.312133803531081, 'execution_time': 10.002790847}, {'accessed_bytes': 14294188032, 'bandwidth': 1.326924536775837, 'execution_time': 10.032597658}, {'accessed_bytes': 15166603264, 'bandwidth': 1.409143242117912, 'execution_time': 10.023821268}, {'accessed_bytes': 14898167808, 'bandwidth': 1.381773753252191, 'execution_time': 10.041441276}]",110000000.0,uniform,23.278930084869973
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,256,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,245215789056,22.74078271657911,10.042530323,1.421298919786194,0.019545124111209,"[{'accessed_bytes': 15233712128, 'bandwidth': 1.413622639147465, 'execution_time': 10.036271072}, {'accessed_bytes': 15367929856, 'bandwidth': 1.426070164772604, 'execution_time': 10.036322443}, {'accessed_bytes': 15233712128, 'bandwidth': 1.415029326558344, 'execution_time': 10.026293967}, {'accessed_bytes': 15502147584, 'bandwidth': 1.4431287682775982, 'execution_time': 10.004304756}, {'accessed_bytes': 15300820992, 'bandwidth': 1.422040513417502, 'execution_time': 10.020811549}, {'accessed_bytes': 15367929856, 'bandwidth': 1.43053930020769, 'execution_time': 10.004968055}, {'accessed_bytes': 15636365312, 'bandwidth': 1.453335785035869, 'execution_time': 10.020051904}, {'accessed_bytes': 15032385536, 'bandwidth': 1.394571143584241, 'execution_time': 10.038928501000001}, {'accessed_bytes': 15300820992, 'bandwidth': 1.4213179241208111, 'execution_time': 10.025906068}, {'accessed_bytes': 15300820992, 'bandwidth': 1.424433698008162, 'execution_time': 10.003975629}, {'accessed_bytes': 15099494400, 'bandwidth': 1.405791904292112, 'execution_time': 10.003258631}, {'accessed_bytes': 14898167808, 'bandwidth': 1.3829312815609471, 'execution_time': 10.033036482}, {'accessed_bytes': 15367929856, 'bandwidth': 1.425509142113426, 'execution_time': 10.040272333}, {'accessed_bytes': 15636365312, 'bandwidth': 1.4536017562218682, 'execution_time': 10.018218496}, {'accessed_bytes': 15435038720, 'bandwidth': 1.4372820887757611, 'execution_time': 10.001516134}, {'accessed_bytes': 15502147584, 'bandwidth': 1.437637137563283, 'execution_time': 10.042520204}]",110000000.0,uniform,24.417729513287327
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,512,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,125829120000,11.670707949703461,10.041164641,0.7294192468564661,0.011776842954285001,"[{'accessed_bytes': 7918845952, 'bandwidth': 0.7363085299087141, 'execution_time': 10.016181669}, {'accessed_bytes': 7784628224, 'bandwidth': 0.72271419635981, 'execution_time': 10.031628044}, {'accessed_bytes': 7784628224, 'bandwidth': 0.7249584490789871, 'execution_time': 10.000573149}, {'accessed_bytes': 8053063680, 'bandwidth': 0.7495398825756721, 'execution_time': 10.006138665}, {'accessed_bytes': 7918845952, 'bandwidth': 0.734607936779313, 'execution_time': 10.039368799}, {'accessed_bytes': 8120172544, 'bandwidth': 0.7533625563670111, 'execution_time': 10.038327411}, {'accessed_bytes': 7985954816, 'bandwidth': 0.740701417033914, 'execution_time': 10.041158055}, {'accessed_bytes': 7717519360, 'bandwidth': 0.717055322064252, 'execution_time': 10.023633852}, {'accessed_bytes': 7851737088, 'bandwidth': 0.730282936769387, 'execution_time': 10.013242309}, {'accessed_bytes': 7851737088, 'bandwidth': 0.7311145165109421, 'execution_time': 10.001853109}, {'accessed_bytes': 7784628224, 'bandwidth': 0.72313006562847, 'execution_time': 10.025858894}, {'accessed_bytes': 7851737088, 'bandwidth': 0.7295171406574701, 'execution_time': 10.023753511}, {'accessed_bytes': 7650410496, 'bandwidth': 0.711110955113605, 'execution_time': 10.019533448}, {'accessed_bytes': 7717519360, 'bandwidth': 0.718190060318531, 'execution_time': 10.007796539}, {'accessed_bytes': 7851737088, 'bandwidth': 0.7307481170779541, 'execution_time': 10.00686807}, {'accessed_bytes': 7985954816, 'bandwidth': 0.742710443121243, 'execution_time': 10.013996799}]",110000000.0,uniform,12.531327241285895
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,1024,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,159249334272,14.761202001602092,10.047454129,0.9225751251001301,0.026046879529761,"[{'accessed_bytes': 9596567552, 'bandwidth': 0.891111137084418, 'execution_time': 10.029613174}, {'accessed_bytes': 10066329600, 'bandwidth': 0.9374335769252431, 'execution_time': 10.000708563}, {'accessed_bytes': 10066329600, 'bandwidth': 0.9360060922500951, 'execution_time': 10.015960449}, {'accessed_bytes': 10066329600, 'bandwidth': 0.934665976673212, 'execution_time': 10.030321242}, {'accessed_bytes': 9999220736, 'bandwidth': 0.931053591079379, 'execution_time': 10.002109534}, {'accessed_bytes': 10066329600, 'bandwidth': 0.9368319269783321, 'execution_time': 10.007131194}, {'accessed_bytes': 9999220736, 'bandwidth': 0.928517545660237, 'execution_time': 10.029428139}, {'accessed_bytes': 9261023232, 'bandwidth': 0.860303549029451, 'execution_time': 10.025531116}, {'accessed_bytes': 10066329600, 'bandwidth': 0.9355089220280701, 'execution_time': 10.021283367}, {'accessed_bytes': 10267656192, 'bandwidth': 0.9541525048682761, 'execution_time': 10.021982808}, {'accessed_bytes': 9932111872, 'bandwidth': 0.923095471177747, 'execution_time': 10.020631981}, {'accessed_bytes': 10066329600, 'bandwidth': 0.9356703640649041, 'execution_time': 10.019554279}, {'accessed_bytes': 10334765056, 'bandwidth': 0.9623332671966921, 'execution_time': 10.001732589}, {'accessed_bytes': 9529458688, 'bandwidth': 0.8855397770308681, 'execution_time': 10.022135911}, {'accessed_bytes': 9865003008, 'bandwidth': 0.9171942926457801, 'execution_time': 10.01696159}, {'accessed_bytes': 10066329600, 'bandwidth': 0.9341341334949951, 'execution_time': 10.03603194}]",110000000.0,uniform,15.849719961632681
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,2048,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,210252070912,19.511272435088358,10.035865198,1.219454527193022,0.017333083132992002,"[{'accessed_bytes': 13220446208, 'bandwidth': 1.2274854163840931, 'execution_time': 10.03066907}, {'accessed_bytes': 13019119616, 'bandwidth': 1.210476973048971, 'execution_time': 10.016712643}, {'accessed_bytes': 13153337344, 'bandwidth': 1.221264101697688, 'execution_time': 10.030590421}, {'accessed_bytes': 12952010752, 'bandwidth': 1.202374522071328, 'execution_time': 10.03223187}, {'accessed_bytes': 13220446208, 'bandwidth': 1.2274143696176871, 'execution_time': 10.031249678}, {'accessed_bytes': 13153337344, 'bandwidth': 1.22178959170309, 'execution_time': 10.026276278}, {'accessed_bytes': 13086228480, 'bandwidth': 1.215904012875594, 'execution_time': 10.023406347}, {'accessed_bytes': 13019119616, 'bandwidth': 1.209214570179815, 'execution_time': 10.027169949}, {'accessed_bytes': 13019119616, 'bandwidth': 1.208351782826223, 'execution_time': 10.034329549}, {'accessed_bytes': 13488881664, 'bandwidth': 1.2522382371682261, 'execution_time': 10.032036738}, {'accessed_bytes': 12952010752, 'bandwidth': 1.20575637395116, 'execution_time': 10.004093912}, {'accessed_bytes': 13421772800, 'bandwidth': 1.2471215424631499, 'execution_time': 10.02308081}, {'accessed_bytes': 12817793024, 'bandwidth': 1.189739083311317, 'execution_time': 10.033712574}, {'accessed_bytes': 13220446208, 'bandwidth': 1.227947117085143, 'execution_time': 10.026897599}, {'accessed_bytes': 13086228480, 'bandwidth': 1.214397774463998, 'execution_time': 10.03583855}, {'accessed_bytes': 13421772800, 'bandwidth': 1.2468099861546191, 'execution_time': 10.025585405}]",110000000.0,uniform,20.950069253012696
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,4096,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,262462767104,24.372381648990725,10.029282469,1.52327385306192,0.018954486258458,"[{'accessed_bytes': 16374562816, 'bandwidth': 1.523971418503049, 'execution_time': 10.006749349}, {'accessed_bytes': 15837691904, 'bandwidth': 1.473583167025828, 'execution_time': 10.009614883}, {'accessed_bytes': 16307453952, 'bandwidth': 1.516787256661573, 'execution_time': 10.012940136}, {'accessed_bytes': 16240345088, 'bandwidth': 1.508734812566396, 'execution_time': 10.024955926}, {'accessed_bytes': 16307453952, 'bandwidth': 1.518135508692739, 'execution_time': 10.004047671}, {'accessed_bytes': 16441671680, 'bandwidth': 1.52828243648865, 'execution_time': 10.019417638}, {'accessed_bytes': 16307453952, 'bandwidth': 1.5145064953151879, 'execution_time': 10.028019059}, {'accessed_bytes': 16642998272, 'bandwidth': 1.5464124374250532, 'execution_time': 10.023199261}, {'accessed_bytes': 16374562816, 'bandwidth': 1.521148389302742, 'execution_time': 10.025320414}, {'accessed_bytes': 16642998272, 'bandwidth': 1.545901592269065, 'execution_time': 10.02651144}, {'accessed_bytes': 16307453952, 'bandwidth': 1.514493599943203, 'execution_time': 10.028104444}, {'accessed_bytes': 16307453952, 'bandwidth': 1.514433148291829, 'execution_time': 10.028504736}, {'accessed_bytes': 16575889408, 'bandwidth': 1.539869791289697, 'execution_time': 10.025198291}, {'accessed_bytes': 16575889408, 'bandwidth': 1.5397013672644482, 'execution_time': 10.026294922}, {'accessed_bytes': 16575889408, 'bandwidth': 1.539831333745219, 'execution_time': 10.025448672}, {'accessed_bytes': 16642998272, 'bandwidth': 1.545879315998545, 'execution_time': 10.026655923}]",110000000.0,uniform,26.16964552701143
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,8192,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,300312166400,27.91715936587175,10.018479901,1.7448224603669842,0.029566233194010003,"[{'accessed_bytes': 18522046464, 'bandwidth': 1.723089646521475, 'execution_time': 10.011086791}, {'accessed_bytes': 18790481920, 'bandwidth': 1.746978757641445, 'execution_time': 10.017294099}, {'accessed_bytes': 18857590784, 'bandwidth': 1.753055897444349, 'execution_time': 10.018220198}, {'accessed_bytes': 18723373056, 'bandwidth': 1.740746024352531, 'execution_time': 10.017256829}, {'accessed_bytes': 18857590784, 'bandwidth': 1.7548570690400211, 'execution_time': 10.007937575}, {'accessed_bytes': 18589155328, 'bandwidth': 1.728188016691825, 'execution_time': 10.017717883}, {'accessed_bytes': 19394461696, 'bandwidth': 1.805276890585478, 'execution_time': 10.005390361}, {'accessed_bytes': 18522046464, 'bandwidth': 1.722830155029663, 'execution_time': 10.012594654}, {'accessed_bytes': 18522046464, 'bandwidth': 1.7244105376758232, 'execution_time': 10.003418341}, {'accessed_bytes': 18790481920, 'bandwidth': 1.746780052204087, 'execution_time': 10.018433619}, {'accessed_bytes': 19327352832, 'bandwidth': 1.79988055776633, 'execution_time': 10.000663612}, {'accessed_bytes': 18857590784, 'bandwidth': 1.754016998144822, 'execution_time': 10.012730788}, {'accessed_bytes': 18723373056, 'bandwidth': 1.742918820489448, 'execution_time': 10.004768894}, {'accessed_bytes': 18924699648, 'bandwidth': 1.761040883412405, 'execution_time': 10.008285535}, {'accessed_bytes': 18052284416, 'bandwidth': 1.680323174400821, 'execution_time': 10.005515758}, {'accessed_bytes': 18857590784, 'bandwidth': 1.75330959671171, 'execution_time': 10.016770588}]",110000000.0,uniform,29.975821618409817
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,16384,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,324068704256,30.122356723075992,10.019551351,1.882647295192249,0.022923982440852003,"[{'accessed_bytes': 20132659200, 'bandwidth': 1.8713412749891891, 'execution_time': 10.019551351}, {'accessed_bytes': 20468203520, 'bandwidth': 1.903755097342597, 'execution_time': 10.013105166}, {'accessed_bytes': 20132659200, 'bandwidth': 1.874955451245973, 'execution_time': 10.000237599}, {'accessed_bytes': 20535312384, 'bandwidth': 1.910880622687598, 'execution_time': 10.008474508}, {'accessed_bytes': 19998441472, 'bandwidth': 1.8622010437341991, 'execution_time': 10.001605392}, {'accessed_bytes': 20602421248, 'bandwidth': 1.918062004010177, 'execution_time': 10.003586933}, {'accessed_bytes': 20468203520, 'bandwidth': 1.9055442144344732, 'execution_time': 10.003703853}, {'accessed_bytes': 19730006016, 'bandwidth': 1.8356348694152491, 'execution_time': 10.010160684}, {'accessed_bytes': 20266876928, 'bandwidth': 1.884116206426139, 'execution_time': 10.01795958}, {'accessed_bytes': 20602421248, 'bandwidth': 1.9183359760971261, 'execution_time': 10.002158245}, {'accessed_bytes': 20266876928, 'bandwidth': 1.884731110051214, 'execution_time': 10.014691167}, {'accessed_bytes': 19998441472, 'bandwidth': 1.8620945028526812, 'execution_time': 10.00217764}, {'accessed_bytes': 20333985792, 'bandwidth': 1.891949168994933, 'execution_time': 10.00951839}, {'accessed_bytes': 20132659200, 'bandwidth': 1.871579920332975, 'execution_time': 10.018273757}, {'accessed_bytes': 20266876928, 'bandwidth': 1.886044392430898, 'execution_time': 10.00771778}, {'accessed_bytes': 20132659200, 'bandwidth': 1.8715502274251392, 'execution_time': 10.018432701}]",110000000.0,uniform,32.34363425101428
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,32768,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,337087823872,31.33569994526741,10.018525214,1.958481246579213,0.024062141390721003,"[{'accessed_bytes': 20736638976, 'bandwidth': 1.9303618495857062, 'execution_time': 10.004600953}, {'accessed_bytes': 20937965568, 'bandwidth': 1.946555163224678, 'execution_time': 10.017697093}, {'accessed_bytes': 21005074432, 'bandwidth': 1.955656949767902, 'execution_time': 10.003032486}, {'accessed_bytes': 20937965568, 'bandwidth': 1.9495340307589641, 'execution_time': 10.002390157}, {'accessed_bytes': 20870856704, 'bandwidth': 1.9404496392054322, 'execution_time': 10.017008227}, {'accessed_bytes': 20937965568, 'bandwidth': 1.9482521660928351, 'execution_time': 10.008971292}, {'accessed_bytes': 21340618752, 'bandwidth': 1.9839568019484801, 'execution_time': 10.01785925}, {'accessed_bytes': 20736638976, 'bandwidth': 1.9290308535157852, 'execution_time': 10.011503945}, {'accessed_bytes': 20602421248, 'bandwidth': 1.918045211601733, 'execution_time': 10.003674514}, {'accessed_bytes': 21273509888, 'bandwidth': 1.9802752441658762, 'execution_time': 10.004922325}, {'accessed_bytes': 21273509888, 'bandwidth': 1.980039719729696, 'execution_time': 10.006112404}, {'accessed_bytes': 21407727616, 'bandwidth': 1.990216532351414, 'execution_time': 10.017754187}, {'accessed_bytes': 21340618752, 'bandwidth': 1.985860749201517, 'execution_time': 10.008254611}, {'accessed_bytes': 21005074432, 'bandwidth': 1.953561887317036, 'execution_time': 10.013760059}, {'accessed_bytes': 21340618752, 'bandwidth': 1.984761366921557, 'execution_time': 10.013798299}, {'accessed_bytes': 21340618752, 'bandwidth': 1.9843908308475862, 'execution_time': 10.015668129}]",110000000.0,uniform,33.64645161554813
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,random,0,none,7516192768,67108864,[8],[0],1,16,read,-1,10,False,343932928000,31.950594293587223,10.025243883,1.996912143349201,0.032826706516389005,"[{'accessed_bytes': 21139292160, 'bandwidth': 1.965665547796657, 'execution_time': 10.015691643}, {'accessed_bytes': 21340618752, 'bandwidth': 1.985811282964363, 'execution_time': 10.008503915}, {'accessed_bytes': 21206401024, 'bandwidth': 1.9746207592735252, 'execution_time': 10.001920575}, {'accessed_bytes': 21340618752, 'bandwidth': 1.9845749819685032, 'execution_time': 10.014738763}, {'accessed_bytes': 21273509888, 'bandwidth': 1.979093934496334, 'execution_time': 10.010894205}, {'accessed_bytes': 20870856704, 'bandwidth': 1.940477541029543, 'execution_time': 10.016864194}, {'accessed_bytes': 21676163072, 'bandwidth': 2.018277015570434, 'execution_time': 10.002343506}, {'accessed_bytes': 21206401024, 'bandwidth': 1.9729255459298431, 'execution_time': 10.010514609}, {'accessed_bytes': 21877489664, 'bandwidth': 2.036426316625248, 'execution_time': 10.00527239}, {'accessed_bytes': 21541945344, 'bandwidth': 2.002628708387849, 'execution_time': 10.018082691}, {'accessed_bytes': 21944598528, 'bandwidth': 2.041170781295447, 'execution_time': 10.012635977}, {'accessed_bytes': 22011707392, 'bandwidth': 2.048176201706008, 'execution_time': 10.008904499}, {'accessed_bytes': 21877489664, 'bandwidth': 2.036842162308944, 'execution_time': 10.003229694}, {'accessed_bytes': 21206401024, 'bandwidth': 1.974087631576321, 'execution_time': 10.004621722}, {'accessed_bytes': 21541945344, 'bandwidth': 2.003626735467213, 'execution_time': 10.013092581}, {'accessed_bytes': 21877489664, 'bandwidth': 2.036151179749861, 'execution_time': 10.006624362}]",110000000.0,uniform,34.30668939468034
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,55029268480,5.123344213537351,10.003231847,5.123344213537351,0.0,"[{'accessed_bytes': 55029268480, 'bandwidth': 5.123344213537351, 'execution_time': 10.003231847}]",,,5.501148960823441
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,54425288704,5.06625007258056,10.004934473,5.06625007258056,0.0,"[{'accessed_bytes': 54425288704, 'bandwidth': 5.06625007258056, 'execution_time': 10.004934473}]",,,5.439844593772784
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,54693724160,5.092392084624,10.002666557,5.092392084624,0.0,"[{'accessed_bytes': 54693724160, 'bandwidth': 5.092392084624, 'execution_time': 10.002666557}]",,,5.467914365467336
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56170119168,5.226511851847635,10.009065603,5.226511851847635,0.0,"[{'accessed_bytes': 56170119168, 'bandwidth': 5.226511851847635, 'execution_time': 10.009065603}]",,,5.611924368960497
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56237228032,5.237469206823546,10.000058794,5.237469206823546,0.0,"[{'accessed_bytes': 56237228032, 'bandwidth': 5.237469206823546, 'execution_time': 10.000058794}]",,,5.623689739278547
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56304336896,5.240327444152101,10.006531187,5.240327444152101,0.0,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.240327444152101, 'execution_time': 10.006531187}]",,,5.626758748241135
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56304336896,5.241641649237786,10.00402231,5.241641649237786,0.0,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.241641649237786, 'execution_time': 10.00402231}]",,,5.6281698652069485
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56304336896,5.241933384920948,10.003465544,5.241933384920948,0.0,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.241933384920948, 'execution_time': 10.003465544}]",,,5.628483114011513
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56304336896,5.243173882675358,10.001098795,5.243173882675358,0.0,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.243173882675358, 'execution_time': 10.001098795}]",,,5.629815088333001
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56371445760,5.244394181051809,10.010689164,5.244394181051809,0.0,"[{'accessed_bytes': 56371445760, 'bandwidth': 5.244394181051809, 'execution_time': 10.010689164}]",,,5.6311253737375555
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,1,read,-1,10,False,56371445760,5.243951202971235,10.011534808,5.243951202971235,0.0,"[{'accessed_bytes': 56371445760, 'bandwidth': 5.243951202971235, 'execution_time': 10.011534808}]",,,5.630649729645329
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,110326972416,10.264553611873803,10.010177148,5.132276805936901,0.052607304298423,"[{'accessed_bytes': 55566139392, 'bandwidth': 5.169749382296016, 'execution_time': 10.010156426}, {'accessed_bytes': 54760833024, 'bandwidth': 5.095353446304316, 'execution_time': 10.009119198}]",,,11.021480517759166
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,108313706496,10.081171439784493,10.006277604,5.040585719892246,0.042426590968222,"[{'accessed_bytes': 54492397568, 'bandwidth': 5.071834837277339, 'execution_time': 10.006240666}, {'accessed_bytes': 53821308928, 'bandwidth': 5.01188888585367, 'execution_time': 10.001219329}]",,,10.824575409810908
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,109387448320,10.179252471395577,10.008102293,5.089626235697788,0.044566884017316004,"[{'accessed_bytes': 55029268480, 'bandwidth': 5.121426003133004, 'execution_time': 10.006978519}, {'accessed_bytes': 54358179840, 'bandwidth': 5.058401534865287, 'execution_time': 10.008102293}]",,,10.929889115592795
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112608673792,10.480001279268649,10.007155267,5.240000639634324,0.025689144286055003,"[{'accessed_bytes': 56103010304, 'bandwidth': 5.222425879340138, 'execution_time': 10.004928975}, {'accessed_bytes': 56505663488, 'bandwidth': 5.2587372331014315, 'execution_time': 10.007155267}]",,,11.252815689124253
